account,nonce,index,credential_creation_date,credential_valid_to_date,credential_count,total_balance,unlocked_balance,locked_balance,baker_id,staked_amount,restake_earnings,pool_status,pool_metadata_url,pool_transaction_commission,pool_finalization_commission,pool_baking_commission,is_suspended,delegation_target,ip_identity_credential_0
3FLCDaYzToR5ZciYFEVirACLXuREno4YHUE9h61u3ZGXSvzaMZ,1,82475,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,2
3FLEYstcPv6aNxxGNsACLkt4djY5JPCpxBeeYFriHUVRBKrc3z,1,48234,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FLHhZfVJ2AA3vu7FAZ7zW2vXnVdXYLTdX58nsYRKr6C2eVEF2,2,10759,2021-12-01,2026-12-01,1,70.972167,70.972167,0.0,,,,,,,,,,,1
3FLL5nvD7skqkYqASRvreYsoXE5vTb52ynfXNqtdost9zvrjQo,1,31558,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FLMj2LTYrjxNqC3LSwiw2c8YRK4CCDDYvdTctwpJWrYhHzjzW,1,45618,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FLN8Eqj1ezf6Yzdz7Ezb4NpaZhsM74g4CbuX9MGR5iwcQNcfQ,1,40329,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FLVb4byYyb83JYjPYEUtZowURqNgidXBpXaBjJeKKSAoTtwca,1,29382,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FLcffaJ8a8TK7RfmjSgvkF7kgHuFTi2c323E5w5C5WikHVFub,1,83649,2022-05-01,2027-05-01,1,676.889455,676.889455,0.0,,,,,,,,,,,2
3FLdNMJfQAqXhZMiBhmx535CYeJ1nBWXPXuvfSVuCtcm46bo7r,9,2839,2021-11-01,2026-11-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FLkY5PJ4RJZ8AuJ13xRTSVKDekNRRSRQyo3AfVuRe5RreUNCE,1,80359,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FLuHZ79DYQmvD7tX7byjTckmxucKSQL6LTmmzSne1xkBABngM,1,71398,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FLw14pN4FK4855USDmgGkJ8hN6TckD34YchJQRCUrdJRUFJxC,1,67362,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FLxjfcTBCv3cUTWU6pu7e1Hxa8suKeeJhnWKRRXbC4qe4XA3Y,41,3244,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FMAH9vuQ2rYyR6CxgzSTPufeGL95cXHW4Bnmje1qZPCcc6zxH,1,43653,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FMDYFEUmAzxiC4Zt2qDKEvnQgWG6oqLxrEXYzcFqrV1bwxu5c,1,15610,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FMFcUFW9k9hXJW9Y6mAUTjhSkEFdAoW7PvHokY5ud87cqU9QJ,1,54967,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FMFwN8xftJ9M8JtJpuxwDCwWyxH3RzR3u7ctqF2oCRwtf3xQm,1,6653,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FMFxD6BWRkbFLhNpi3yxBcnA5DcSG1DyEVCW87e4EGa76zeG8,1,62874,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FMTF2qd4LG7cLsXwfhBijyU8EkDcd5JPSnvEgEJj4j7Ka4MAM,11,923,2021-06-01,2026-06-01,1,14.57138,14.57138,0.0,,,,,,,,,,,1
3FMsM2V8GD1D5Bd97rEAbRomUXgRN1xK6GA4o8bnPJ2Nfjst2v,3,61106,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FMyogLTDPvJS7NwmgoeHXiDm3RtejaM3MEjZBEXQgctKvuke8,1,9157,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FMzpcE4xj8kUToW8V2cPSRAxNWGnqcQ3aGiSetuxhxfsaPHGX,1,52333,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FN1XHNaW2yTV74dKUHTfDxSDMgefVErKiRewH8FA1rn9WfKXr,1,8570,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FN1pQxNtxDJp9mzynbrH9nfJLfw7dEqPxWquRofsY9oFFKuYv,2,64295,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FN5maadmyECyJEP1GdMdVZsT9ddNYeogHU9vjjrLDajAd3oHM,1,66693,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FNCEZvibixqi98MGpA3oSaL9K3tddHFjobtHwrXTsapmzR9mG,1,20571,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FNEL1FcwKdKpXF3Q5yiRTdV3fvUdij7yYGSikxEt3tPeXeatH,1,78070,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FNEoEc2ws4mSrVVLsPsidPxjyGbvGBic36YRKu1xfbKksdusw,1,20362,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
3FNQu3ohtGn6265rbLeEuSyVjLvny4V1M6DLhJDuNqFK2iZGhj,1,45787,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FNUXTgfhRbGSK8qgrwQjEXH3HEd78YSpk3ibxr2BAKwmcdDd6,1,46312,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FNYnJLs18JzGwr3pjKgYyDoFjM7j5RN5DvkSddA1mR5N3g1RS,1,37065,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FNffD6inUTNgMbSg7wfrtrWztGgXJ6yA4sxcCvJwSJHdkywen,2,21315,2021-12-01,2026-12-01,1,70.972167,70.972167,0.0,,,,,,,,,,,1
3FNgq1ooSDJjF2zYhPNsexzYgEQikEUGBfYrhpPfwNkfjQubWE,1,5263,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FNjvbUStuw46NggaYnz4xkHztNwgFhL8j3pFY7CPqgcS7Yh2s,1,8996,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FNmmhRVz2tUPbTK6ph38mukC4Gk5aB2Qp1kqDFPoBmzBGNw1o,1,18170,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FNn6wZoTdt4P2zLJ1QnK937usfy9raHNEsA2nWvQoNZA2xgyr,1,38301,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FNoHPE615Zvu9Fo8UCwfJG7Rh9YmggGjnJb53NUPGRArBMQj8,1,32724,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FNwsTtZjxbBVmqTLuUDQsR6LnxwUuFSWoMrp4n5WVUxDZ39bv,3,21686,2021-12-01,2026-12-01,1,70.744127,70.744127,0.0,,,,,,,,,,,1
3FP2Mh3SpACrGGeN9dqtNijpd9vnhNe1sQnxi2e3b5uKZxgL5j,1,62729,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FP519adWLfVZLWapsuRSo9ViT141TXTX1jghaWQNK9VYVhnzD,1,22276,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FPB97ewCg4odCK2ZQy6MkC5PkBBPHVSDz7yzbwM2aBykgJ4GY,1,63836,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FPNfxQWKzHZNU2tyCAhqwxLyiv3ThHGa3A3ZgnEHU9exZNe73,1,78255,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FPRBboPR86AKLJXAh2EJFn5nnjb8eSgXthMkJGJHCEA21T6Mq,1,19672,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FPRueT6K2q9xWB2iPzi2cj1az6DkMaLGgLnc3AVa5Xau1zNo8,2,65061,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FPWTbSwcEs5sVBoMhhSTAeGJCZZJ4xddawoZ9qkGjsua69Wpb,1,76929,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FPX8GH5M6zPSPoqdvRt3XQzBFrXRvt6cCZJgLrkYxr5TwmV9u,1,57006,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FPYGt4fzo7CpGBPA5ecV9qwv9jeuUfqH9wjhyTfNnHo3ra2Me,1,69918,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FPb72wEpjGNDDZg45UVAhT8TxhEZD7yf5p23VXgcESyVd1wkb,1,47845,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FPfWaM8RtH6ujgLE4mJ7UWCGsa4pDV7c9TDtSCN3LFZtjdiuH,1,73461,2022-01-01,2027-01-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FPhMK7Dshhx3hDEQPervbzu5pguBJeKcfzAnHMDT9WxtW1d1D,1,72721,2022-01-01,2027-01-01,1,335019.180001,335019.180001,0.0,,,,,,,,,,,1
3FPoeH6RHDVgZyxck4minFPnuZ4HHVamsAQomWNVuL1Dz3Wd8g,1,6036,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FPwGv1zaF1TtoQG9D6nMQPJpo9CsifuRCwRaG1AxWmnny5HoR,1,53419,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FQBkkvn9LBBePznKbAMrKeuQwkYknZporE1aYPrLs8YRoJxcy,1,21875,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQRVCknyt4dmW5AfmQSVQ2qkAd4RDvpPjpc4rrmR3ciAFquZ3,1,23872,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQSAjMwNzR2RP8WszfB49a2pbvEekYL5x2mqCNL7NVz8sgYoE,1,31745,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQVPpsPNHA7NTfLk1ZsrMgn3LxZGr6PiSU9n8Zbw8C2tAc8Fm,1,41221,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FQcUKBmNuJ7oP44xGRL3519K8PWzCYUB1QHHvazCfu2Fqk4Tp,1,24782,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQpPq6LAbom9PDKT62Rpy3EZW4u16CPFPCbxEXsKAxSNjCTM8,1,18692,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQpcoSv1w7RB6YCXquYSgfPxfaDv6joi2QhGvTeineFfJwJTN,1,72051,2021-12-01,2026-12-01,1,493.460001,493.460001,0.0,,,,,,,,,,,1
3FQpr8oC5cssdpfW4u2G1KWkqGMxvNceMStXohPw8thZ4vdY1F,1,24079,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQqqBR9DjUF2qzhhJiFNWUCZANUAMrwb4yPGtDrFPUuBhmtzq,1,48180,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FQtkrjvqc7tYM3rdJKvkWMm6kwz74uvFdzv71aNAoM84Gahbc,2,19729,2021-12-01,2026-12-01,1,56.0,56.0,0.0,,,,,,,,,,,1
3FQvCzMpLCyALzqECHxnupretsrWHtiWgtYW6ssSh78Q7dEjvM,1,12321,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQvkf4cbxgcu84AntSBKtH3MT3dq2JvkGJh7CdM21tY1Kfxpp,1,21462,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FQwK5aWLjza5RNdjPowkdckVzcqKrxofGTBBHuL45TGqoWPSQ,1,49583,2021-12-01,2026-12-01,1,87.000001,87.000001,0.0,,,,,,,,,,,1
3FR1srLW2zsj11WsWQRDqKLzfC6ZBusWQuiVUeEXeRnq78kfvo,1,10604,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FRFQrqCiqxA8Y6W1vyqQyjJaT8VXwm93DfUdG7G5vtAG6RVr5,1,46955,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FRLXxX18MFun9ohgsWDu6xK7EyBXRZAB9ZPfM6JwEGtfcZ3kB,1,18682,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FRNNL7P2vGgmfLqPgoPzvDpWBW2bSkG3UocmUNCSqNyXfkEDL,1,61585,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FRWN8z6zr6eZzijkFyPEBA2Ht89jDTHCXkVZe5HviRdZqrDxW,1,75369,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FRnwhWTi1jyhoqmMzvBegLSdZzBz34yFtvoKyxZPUfHoqAJ2b,9,79387,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,2
3FRsogfexcRwi6gHdDT15fzoRSvYFDFddw583bxL2DZsuYiQUa,1,32030,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FS5YbSwx9SgbJE1Q1TpDozkpowC5buFv69zNJU3FdFXv1narJ,1,59696,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FS6WbJkxRSf2uVJny81R3oKtW5kiZ2Bze8PsBA1RG1gBPyehr,1,40227,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FS7kyWvnvviYzJkK1ZtT2n8raaRnKA5XERPxbiNMDsAksfipE,1,49452,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FSADBh1aQVmD3pNuBEXP4syUt7jCzW6GkURmc368YrrGXhPZe,1,38316,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FSAEm7XJBkBj5gZjr7wkhzUqHo32qZa8dPDKeS3JUM3iMeouq,1,68224,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FSNsKZPULZWia2XXxpnSgrsAdgLWmL1Do6Y7nz1TB9ArGnK9b,1,47484,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FSUCTZJyBrHztTSZUu8uWWo1EnSRUTuQibTcTrQMNG9EqQBdc,1,81611,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FSVH2BPCisozuGrgR6QVZ5xWtqMdGHizHzjbjaXvJrZx3aEhs,1,80241,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FSWMuoh5y3fiw9fdeon7FLNSNTVi9njeeKkKRvHQ9zedNEKr4,1,31624,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FSYgpbUcu2wfRdBSagVTpdukPJ6qPXxdRX3rKErqZUULJqm4V,1,62403,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FSaCcxJJtNzatbpPWA2t6xqSTVeHNHBPw7pMWmT9xEsx2SgJN,1,67480,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FSnEhpEdDurUVzJNiBMuF4NxxzWR1RozvozKPFhjfUCUsh7tW,1,66102,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FSnTv5azAiQwRW5UXjgjRqjBC5yGWYrTxvgppunKzFFiiFG4T,1,82257,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,2
3FSnk25xf3PtMmZpbfvnvK5oRfvqZNJL3fwzvEYqYqESnJLq6p,1,66467,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FSoDjSoEDWrP6Zfp2KnAdmXN8JfjFFBTAJKznTEhjwNkEzGSN,1,64341,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FSuZfAXjnFCyLyKqFMoqNT89PWUmf28GZJ87PqsFEe56mP8np,2,4226,2021-12-01,2026-12-01,1,70.000167,70.000167,0.0,,,,,,,,,,,1
3FSumue3s3iqu2j9iRcPEPTVmYFhqT67oGCBqrecuZwFvsiFei,1,47996,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FSw8QD6Bg3PkakRHuMjwvJpG8qF4yuowhtSSwd9q6AG7D2Vt6,1,24309,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FSxC4PPD2zEtd2L1NDUSE9yQ9Agb1YYYSU1b5QhAzfyPCajcj,1,27375,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FT3SjM6ac8nZsuF4voVLXBHgWaXA6tHgAPJcry5bai7w9y8wC,1,33502,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FTPbDa3xPcNsLsa1KvhTZrQ7G1rhznYQoAxNdiTr67vtfNSBo,1,45627,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FTQWe52z6YqKQtJT2BKUaykexcrwmnCPq3KDCLMdD74YK1keH,1,74653,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FTTqz8mRcYSuUF8hMf8QxSBRM1UTAbaJw6QUWTiJ13fbyGx4t,12,1778,2021-08-01,2026-08-01,1,2207.818162,2207.818162,0.0,,,,,,,,,,,1
3FTWuanHbR4QpVPrXH9DNAwUnsHMHQU6VQ84ZrBjDimaYgGWHy,1,38216,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FTXjh2Dznx4nUX4ZyqEf1gVrrRjQGmBynbUwocPxDA93TZpc1,1,25561,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
3FTdYRMNyG5XwmrA2vDtH2VrzSxZ74CEzmJuvsiCYELkWmTXbg,1,70919,2021-12-01,2026-12-01,1,17.000001,17.000001,0.0,,,,,,,,,,,1
3FTdv3eB3Np2Pqh9FMjC3m6mdbrhpfn1b2gbdyLWHw5AEf8QKp,1,80691,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FTeXT2CkXsecy2vcQBbC7mQqK2rCgq2VrFCpmfiDrv3evKJpE,1,70212,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FTgtfcVksDWwL23TJ9D1DN7MeWHpPRqiP6KAu89KWmM9ZnXJA,1,15475,2021-12-01,2026-12-01,1,137.000001,137.000001,0.0,,,,,,,,,,,1
3FTjYbipQMZx4G6Er7aKMCPrByFYvALQ8b4YpHABmj6ebzfivP,1,42306,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FTkQ5ZdbyD99toSBEduir1waGSb6ADSTyL9XypSBkVcsT1GBr,1,51031,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FTm8xNoS8eBypBPNzSoSATqTJWBUV1yEiHdVXKiYru5XsUc6V,1,42214,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FTqVoqaJkQoVqksPVpCk1bbyBtQjyu4YsbtZNZqaDNn6BDXdJ,1,21946,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FTrhD1YVxokkN15EiXAG9y7GFMQkuPzgPY1hbKX3Nkn3NmXYt,1,48137,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FTxCMGMLMCXpG4mzacbY7iXdRMpzLcSe21QF22UZiVjgHe1R4,1,69887,2021-12-01,2026-12-01,1,17.000001,17.000001,0.0,,,,,,,,,,,1
3FTyeRBy4aymLTZPo9sf4numsPEcbQCpe5Z8PbdR2CaBrqhy4J,1,42963,2021-12-01,2026-12-01,1,87.000001,87.000001,0.0,,,,,,,,,,,1
3FU6FqtsgN14ZTFfvraddMA9dKrm6tCyj48gBYjrj5cgStjEVN,2,22184,2021-12-01,2026-12-01,1,70.002167,70.002167,0.0,,,,,,,,,,,1
3FU8vkPCH2jCGmwk2wFpEsNDSiU58T9dT2Cm3punEvb6rNYGPb,1,10261,2021-12-01,2026-12-01,1,224.000001,224.000001,0.0,,,,,,,,,,,1
3FUBxH1DsEtkHPsgUAbeRC8mEer5Rfu4ibmVqiZ5Bp8chYH2Rc,1,12031,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FUC1PsEG2yu7duAkaHxQTJHsbck3nT8yX57oBVkbmbETMb1DA,1,21214,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FULZEg6dnWjkdn2bKs7mjpNTShAX8fS6mkNVMczxuyBamxaq9,1,71862,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FUZasF9p9uY2rq627rmmwivyBvaaSnLLVCgsR5T3H4g7swyPV,1,36931,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FUctGAfhsT9VjNbr5pfHjaR8qeUCF2amYAvMd6snzACHrN7Tx,1,69706,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
3FUgcA3SQpgBXSZ4ZRAVsrjrMbgC7uVS5wdModCHbkRPGHBxKx,1,73153,2022-01-01,2027-01-01,1,1340.000001,1340.000001,0.0,,,,,,,,,,,1
3FUhbU9MWFJ4jv1BkXs3MAhqa6GM8fk8ojiyU7NmHqZpF2656S,1,25408,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FUt6RYHkNJzhZQAyxiCpmcbrxU5S64mzZ8RWHmz3KE6dt4ACV,1,31375,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FUvEgu7a4a78FdYiumtVif1WAJ5snDDzn81jRyx4HHhURpGAh,1,61469,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FV3acoRafCYRYFtUgFwHi471zfV5dJykqVHN7U6VfXqLNMCuW,1,15645,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FV7pVa6y17cotmo95kHVM8HENPrKPCyekz7pCmtVEkTrM5K9g,2,17121,2021-12-01,2026-12-01,1,70.732309,70.732309,0.0,,,,,,,,,,,1
3FVMPHzAmidE6HHcHNQ2MAnoADC7cJE8YNCT7A1yDCS6i1jgTP,1,11121,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FVRGaoeMepZEoKzAFQPuMNaiGywEFxcyjQKog4VrUnU89iobZ,1,77581,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FVT4xtWrGYQQ3mwnAvk9A4EfSa9ph1nJG8jsa5f33Sdk2g1of,1,43249,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FVfmkbvW7oSxxUxUmEHDaCitcZ9tz8kmeZK8oh1LykMg3LaRM,1,37816,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FVgjBS6k2rNkX53ZkouGzw7s6AUWpCt5nyHNBGYL8uBKVi8vr,1,6790,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FVhVjNrbfFLM1Tjx9gbvEzysK5LnNGiZPHsyKdF3bELUHReMe,1,6912,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FViiQBn1VyvwH2gwR73j9cqmKq5WkUcMCPRYzB5S6kM91Hi33,1,26251,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FVvrzquMvp2SPDJkWLG3HnaUXUPZrqj9jyFXJLm68WjRARUJr,1,62685,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FW5dTHWv1X9yEyNJ2XhidfRRKHDdVadxMe3DmUWXLefJTvrjg,1,68696,2021-12-01,2026-12-01,1,17.000001,17.000001,0.0,,,,,,,,,,,1
3FW657VBjEzPMqr4upuG38QRBMF7TcAbTUtXzyKfh1k6c6AmQs,1,83384,2022-04-01,2027-04-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FWJzDNSNWtRedQTfs8axPi8JQ4MuiDGm8n3bQAYWXHF8zR4fa,2,57168,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
3FWL9fnLwiJTwYBfPSsaz2LoEhxQG5QsrStaNxSqbhURnNtL6G,1,6624,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FWc71re4vn3ZzsUGpGK58orRwNYxYVm6mzaxHkrJr4ucBMxvK,1,82199,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,2
3FWguvhhxgoQC3TguEufGWZHkQnpeiVMa9zv3rMWhp9owbma44,1,62063,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FWmSBeBYQWiCkR7E1FP6zNRx7cdHF9cd5hvGUX9xMKU721WkM,1,21067,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FWsbEdxnSFYp6BGGhSGBqFdPtnsKSE6VTHkM3Ppf5o6gDWWJv,1,21782,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FX4ZzKmTuLDLMkHwEDKeh3GR563xKBGZ2JxP2c4rHEEa6ds16,1,21264,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FX4zdNrEUwuRogoshLwEK3CJzpYH6bkPgNgGU2mHDanVL2svv,1,25821,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FXBXiwkWJjkGN8r8HzP9JKUVTysoA2CpBfr7hCSP7Q5m63WZq,1,28520,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FXEhrVZ2sUjd25SDgtSBPWx7f8gfieGeRhDq586RhmbvNiAqu,1,16486,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FXSGNqEHVL8WpFjHUQfTQMnVYgJejtyP8YzdiUcKHt7FXXJey,1,19563,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FXU3Ph9NQ2gUomTJXj7ThaXThSGgsSfV3mSJNnAdnjtJLiDpW,1,43954,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
3FXaFjCwXHV8gXRFDi46ntpitr6k1Sdi8EHBFMdQio364VbcoF,1,21776,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
3FXmMdbFSjZmdDUM6nWJWwTfHcvZycrdJJxjS3NRyKgdBBe7Z6,1,63863,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
